Itens;Quantidade; Valor Total ;Data
Coca Zero 600 ml ;6;R$ 5,49;28/03/2023
Coca Zero 600 ml ;1;R$ 0,91;03/03/2023
Coca Zero 600 ml ;5;R$ 4,57;10/02/2023
Coca Zero 600 ml ;10;R$ 9,14;22/03/2023
Coca Zero 600 ml ;9;R$ 8,23;20/03/2023
Coca Zero 600 ml ;2;R$ 1,83;06/03/2023
Coca Zero 600 ml ;3;R$ 2,74;09/01/2023
Coca Zero 600 ml ;10;R$ 9,14;04/02/2023
Coca Zero 600 ml ;2;R$ 1,83;11/02/2023
Coca Zero 600 ml ;4;R$ 3,66;31/01/2023
Coca Zero 600 ml ;2;R$ 1,83;04/03/2023
Coca Zero 600 ml ;7;R$ 6,40;08/02/2023
Coca Zero 600 ml ;9;R$ 8,23;13/01/2023
Coca Zero 600 ml ;1;R$ 0,91;01/03/2023
Coca Zero 600 ml ;7;R$ 6,40;04/01/2023
Coca Zero 600 ml ;9;R$ 8,23;18/01/2023
Coca Zero 600 ml ;2;R$ 1,83;23/01/2023
Coca Zero 600 ml ;5;R$ 4,57;02/01/2023
Coca Zero 600 ml ;1;R$ 0,91;15/01/2023
Coca Zero 600 ml ;7;R$ 6,40;29/01/2023
Coca Zero 600 ml ;5;R$ 4,57;12/03/2023
Coca Zero 600 ml ;6;R$ 5,49;14/03/2023
Coca Zero 600 ml ;7;R$ 6,40;03/01/2023
Coca Zero 600 ml ;4;R$ 3,66;20/01/2023
Coca Zero 600 ml ;8;R$ 7,32;19/02/2023
Coca Zero 600 ml ;10;R$ 9,14;08/02/2023
Coca Zero 600 ml ;6;R$ 5,49;19/03/2023
Coca Zero 600 ml ;6;R$ 5,49;01/01/2023
Coca Zero 600 ml ;7;R$ 6,40;11/01/2023
Coca Zero 600 ml ;4;R$ 3,66;16/01/2023
Coca Zero 600 ml ;9;R$ 8,23;13/03/2023
Coca Zero 600 ml ;10;R$ 9,14;09/03/2023
Coca Zero 600 ml ;9;R$ 8,23;27/01/2023
Coca Zero 600 ml ;8;R$ 7,32;14/02/2023
Coca Zero 600 ml ;4;R$ 3,66;01/02/2023
Coca Zero 600 ml ;10;R$ 9,14;24/03/2023
Coca Zero 600 ml ;4;R$ 3,66;19/01/2023
Coca Zero 600 ml ;8;R$ 7,32;10/03/2023
Coca Zero 600 ml ;4;R$ 3,66;30/01/2023
Coca Zero 600 ml ;7;R$ 6,40;31/01/2023
Coca Zero 600 ml ;4;R$ 3,66;09/03/2023
Coca Zero 600 ml ;8;R$ 7,32;27/01/2023
Coca Zero 600 ml ;8;R$ 7,32;17/02/2023
Coca Zero 600 ml ;5;R$ 4,57;09/03/2023
Coca Zero 600 ml ;2;R$ 1,83;07/01/2023
Coca Zero 600 ml ;5;R$ 4,57;13/03/2023
Coca Zero 600 ml ;2;R$ 1,83;08/02/2023
Coca Zero 600 ml ;3;R$ 2,74;13/02/2023
Coca Zero 600 ml ;4;R$ 3,66;02/02/2023
Coca Zero 600 ml ;5;R$ 4,57;11/02/2023
Coca Zero 600 ml ;6;R$ 5,49;03/01/2023
Coca Zero 600 ml ;7;R$ 6,40;16/01/2023
Coca Zero 600 ml ;3;R$ 2,74;15/01/2023
Coca Zero 600 ml ;2;R$ 1,83;17/02/2023
Coca Zero 600 ml ;9;R$ 8,23;06/02/2023
Coca Zero 600 ml ;7;R$ 6,40;21/03/2023
Coca Zero 600 ml ;4;R$ 3,66;05/02/2023
Coca Zero 600 ml ;8;R$ 7,32;19/01/2023
Coca Zero 600 ml ;5;R$ 4,57;23/01/2023
Coca Zero 600 ml ;4;R$ 3,66;28/03/2023
Coca Zero 600 ml ;9;R$ 8,23;24/02/2023
Coca Zero 600 ml ;5;R$ 4,57;12/02/2023
Coca Zero 600 ml ;3;R$ 2,74;25/02/2023
Coca Zero 600 ml ;10;R$ 9,14;17/03/2023
Coca Zero 600 ml ;1;R$ 0,91;21/02/2023
Coca Zero 600 ml ;6;R$ 5,49;15/02/2023
Coca Zero 600 ml ;4;R$ 3,66;26/03/2023
Coca Zero 600 ml ;1;R$ 0,91;01/04/2023
Coca Zero 600 ml ;5;R$ 4,57;06/03/2023
Coca Zero 600 ml ;9;R$ 8,23;13/02/2023
Coca Zero 600 ml ;10;R$ 9,14;16/02/2023
Coca Zero 600 ml ;1;R$ 0,91;17/02/2023
Coca Zero 600 ml ;8;R$ 7,32;21/02/2023
Coca Zero 600 ml ;10;R$ 9,14;13/02/2023
Coca Zero 600 ml ;7;R$ 6,40;11/03/2023
Coca Zero 600 ml ;9;R$ 8,23;31/01/2023
Coca Zero 600 ml ;5;R$ 4,57;24/01/2023
Coca Zero 600 ml ;2;R$ 1,83;04/01/2023
Coca Zero 600 ml ;2;R$ 1,83;12/02/2023
Coca Zero 600 ml ;1;R$ 0,91;01/02/2023
Coca Zero 600 ml ;2;R$ 1,83;17/02/2023
Coca Zero 600 ml ;8;R$ 7,32;18/01/2023
Coca Zero 600 ml ;4;R$ 3,66;04/02/2023
Coca Zero 600 ml ;4;R$ 3,66;18/02/2023
Coca Zero 600 ml ;1;R$ 0,91;28/03/2023
Coca Zero 600 ml ;7;R$ 6,40;26/03/2023
Coca Zero 600 ml ;7;R$ 6,40;28/01/2023
Coca Zero 600 ml ;3;R$ 2,74;21/03/2023
Coca Zero 600 ml ;4;R$ 3,66;27/03/2023
Coca Zero 600 ml ;9;R$ 8,23;13/01/2023
H2OH!;1;R$ 0,91;09/01/2023
H2OH!;9;R$ 8,23;09/03/2023
H2OH!;6;R$ 5,49;21/02/2023
H2OH!;2;R$ 1,83;22/02/2023
H2OH!;5;R$ 4,57;05/01/2023
H2OH!;7;R$ 6,40;16/03/2023
H2OH!;4;R$ 3,66;25/01/2023
H2OH!;5;R$ 4,57;16/02/2023
H2OH!;8;R$ 7,32;02/01/2023
H2OH!;10;R$ 9,14;08/03/2023
H2OH!;9;R$ 8,23;12/02/2023
H2OH!;4;R$ 3,66;03/02/2023
H2OH!;8;R$ 7,32;24/01/2023
H2OH!;6;R$ 5,49;21/02/2023
H2OH!;2;R$ 1,83;16/02/2023
H2OH!;7;R$ 6,40;14/03/2023
H2OH!;1;R$ 0,91;23/03/2023
H2OH!;1;R$ 0,91;29/01/2023
H2OH!;4;R$ 3,66;28/01/2023
H2OH!;8;R$ 7,32;31/03/2023
H2OH!;9;R$ 8,23;26/01/2023
H2OH!;8;R$ 7,32;09/03/2023
H2OH!;9;R$ 8,23;02/01/2023
H2OH!;1;R$ 0,91;07/03/2023
H2OH!;10;R$ 9,14;22/02/2023
H2OH!;9;R$ 8,23;16/01/2023
H2OH!;5;R$ 4,57;15/02/2023
H2OH!;5;R$ 4,57;25/03/2023
H2OH!;3;R$ 2,74;24/02/2023
H2OH!;2;R$ 1,83;18/03/2023
H2OH!;9;R$ 8,23;01/02/2023
H2OH!;4;R$ 3,66;13/01/2023
H2OH!;10;R$ 9,14;23/01/2023
H2OH!;8;R$ 7,32;10/01/2023
H2OH!;9;R$ 8,23;16/03/2023
H2OH!;3;R$ 2,74;15/02/2023
H2OH!;10;R$ 9,14;30/01/2023
H2OH!;2;R$ 1,83;22/02/2023
H2OH!;9;R$ 8,23;31/03/2023
H2OH!;9;R$ 8,23;10/03/2023
H2OH!;7;R$ 6,40;15/03/2023
H2OH!;9;R$ 8,23;01/02/2023
H2OH!;6;R$ 5,49;22/03/2023
H2OH!;4;R$ 3,66;04/02/2023
H2OH!;5;R$ 4,57;05/03/2023
H2OH!;1;R$ 0,91;20/02/2023
H2OH!;7;R$ 6,40;20/02/2023
H2OH!;8;R$ 7,32;09/03/2023
H2OH!;7;R$ 6,40;16/01/2023
H2OH!;7;R$ 6,40;26/01/2023
H2OH!;4;R$ 3,66;22/03/2023
H2OH!;1;R$ 0,91;09/01/2023
H2OH!;6;R$ 5,49;24/02/2023
H2OH!;4;R$ 3,66;17/02/2023
H2OH!;1;R$ 0,91;17/02/2023
H2OH!;3;R$ 2,74;19/03/2023
H2OH!;3;R$ 2,74;22/02/2023
H2OH!;1;R$ 0,91;04/03/2023
H2OH!;8;R$ 7,32;13/01/2023
H2OH!;2;R$ 1,83;09/02/2023
H2OH!;7;R$ 6,40;17/03/2023
H2OH!;3;R$ 2,74;05/03/2023
H2OH!;4;R$ 3,66;14/01/2023
H2OH!;5;R$ 4,57;03/02/2023
H2OH!;8;R$ 7,32;03/01/2023
H2OH!;10;R$ 9,14;09/01/2023
H2OH!;9;R$ 8,23;15/03/2023
H2OH!;8;R$ 7,32;28/01/2023
H2OH!;3;R$ 2,74;21/02/2023
H2OH!;5;R$ 4,57;21/03/2023
H2OH!;4;R$ 3,66;14/03/2023
H2OH!;8;R$ 7,32;12/02/2023
H2OH!;2;R$ 1,83;29/03/2023
H2OH!;4;R$ 3,66;22/03/2023
H2OH!;2;R$ 1,83;23/02/2023
H2OH!;3;R$ 2,74;18/01/2023
H2OH!;7;R$ 6,40;20/02/2023
H2OH!;9;R$ 8,23;19/02/2023
H2OH!;10;R$ 9,14;16/02/2023
H2OH!;3;R$ 2,74;11/01/2023
H2OH!;4;R$ 3,66;05/02/2023
H2OH!;2;R$ 1,83;15/02/2023
H2OH!;3;R$ 2,74;25/01/2023
H2OH!;7;R$ 6,40;13/01/2023
H2OH!;10;R$ 9,14;26/03/2023
H2OH!;7;R$ 6,40;15/01/2023
H2OH!;6;R$ 5,49;17/03/2023
H2OH!;4;R$ 3,66;11/03/2023
H2OH!;4;R$ 3,66;22/02/2023
H2OH!;9;R$ 8,23;04/02/2023
oregano ;6;R$ 5,49;18/03/2023
oregano ;4;R$ 3,66;10/01/2023
oregano ;7;R$ 6,40;09/02/2023
oregano ;10;R$ 9,14;09/02/2023
oregano ;6;R$ 5,49;31/01/2023
oregano ;2;R$ 1,83;21/02/2023
oregano ;4;R$ 3,66;03/02/2023
oregano ;1;R$ 0,91;28/01/2023
oregano ;8;R$ 7,32;03/03/2023
oregano ;8;R$ 7,32;22/02/2023
oregano ;2;R$ 1,83;06/02/2023
oregano ;2;R$ 1,83;22/03/2023
oregano ;10;R$ 9,14;07/03/2023
oregano ;1;R$ 0,91;19/01/2023
oregano ;7;R$ 6,40;05/01/2023
oregano ;5;R$ 4,57;11/03/2023
oregano ;8;R$ 7,32;02/02/2023
oregano ;3;R$ 2,74;27/02/2023
oregano ;1;R$ 0,91;09/03/2023
oregano ;9;R$ 8,23;22/01/2023
oregano ;8;R$ 7,32;16/02/2023
oregano ;7;R$ 6,40;25/02/2023
oregano ;9;R$ 8,23;26/03/2023
oregano ;10;R$ 9,14;06/01/2023
oregano ;7;R$ 6,40;21/02/2023
oregano ;5;R$ 4,57;17/02/2023
oregano ;5;R$ 4,57;15/01/2023
oregano ;7;R$ 6,40;31/01/2023
oregano ;3;R$ 2,74;27/01/2023
oregano ;10;R$ 9,14;28/02/2023
oregano ;8;R$ 7,32;12/03/2023
oregano ;2;R$ 1,83;24/02/2023
oregano ;10;R$ 9,14;13/02/2023
oregano ;2;R$ 1,83;10/03/2023
oregano ;7;R$ 6,40;29/01/2023
oregano ;5;R$ 4,57;16/01/2023
oregano ;9;R$ 8,23;25/03/2023
oregano ;1;R$ 0,91;28/01/2023
oregano ;7;R$ 6,40;23/02/2023
oregano ;5;R$ 4,57;10/03/2023
oregano ;8;R$ 7,32;25/01/2023
oregano ;2;R$ 1,83;26/01/2023
oregano ;1;R$ 0,91;04/02/2023
oregano ;2;R$ 1,83;09/03/2023
oregano ;10;R$ 9,14;04/01/2023
oregano ;10;R$ 9,14;22/02/2023
oregano ;3;R$ 2,74;25/03/2023
oregano ;3;R$ 2,74;04/03/2023
oregano ;10;R$ 9,14;06/02/2023
oregano ;6;R$ 5,49;03/03/2023
oregano ;10;R$ 9,14;13/01/2023
oregano ;4;R$ 3,66;19/02/2023
oregano ;5;R$ 4,57;05/03/2023
oregano ;2;R$ 1,83;15/02/2023
oregano ;6;R$ 5,49;23/01/2023
oregano ;10;R$ 9,14;04/01/2023
oregano ;4;R$ 3,66;30/03/2023
oregano ;8;R$ 7,32;09/03/2023
oregano ;3;R$ 2,74;10/01/2023
oregano ;9;R$ 8,23;19/03/2023
oregano ;8;R$ 7,32;03/02/2023
oregano ;8;R$ 7,32;13/01/2023
oregano ;8;R$ 7,32;16/03/2023
oregano ;2;R$ 1,83;31/03/2023
oregano ;2;R$ 1,83;25/02/2023
oregano ;10;R$ 9,14;26/01/2023
oregano ;9;R$ 8,23;21/01/2023
oregano ;7;R$ 6,40;17/02/2023
oregano ;3;R$ 2,74;11/01/2023
oregano ;8;R$ 7,32;21/02/2023
oregano ;8;R$ 7,32;05/02/2023
oregano ;10;R$ 9,14;10/01/2023
oregano ;3;R$ 2,74;27/02/2023
oregano ;4;R$ 3,66;29/03/2023
oregano ;10;R$ 9,14;08/02/2023
oregano ;4;R$ 3,66;27/03/2023
oregano ;3;R$ 2,74;27/03/2023
oregano ;9;R$ 8,23;19/01/2023
oregano ;4;R$ 3,66;11/03/2023
oregano ;1;R$ 0,91;21/02/2023
oregano ;7;R$ 6,40;02/03/2023
oregano ;6;R$ 5,49;06/01/2023
oregano ;9;R$ 8,23;20/02/2023
oregano ;7;R$ 6,40;20/01/2023
oregano ;9;R$ 8,23;29/01/2023
oregano ;2;R$ 1,83;15/02/2023
oregano ;6;R$ 5,49;12/01/2023
oregano ;1;R$ 0,91;23/03/2023
oregano ;4;R$ 3,66;16/01/2023
oregano ;2;R$ 1,83;07/01/2023
Cuscuz, queijo e presunto;2;R$ 1,83;26/01/2023
Cuscuz, queijo e presunto;1;R$ 0,91;19/02/2023
Cuscuz, queijo e presunto;5;R$ 4,57;22/02/2023
Cuscuz, queijo e presunto;1;R$ 0,91;25/02/2023
Cuscuz, queijo e presunto;7;R$ 6,40;29/03/2023
Cuscuz, queijo e presunto;5;R$ 4,57;13/03/2023
Cuscuz, queijo e presunto;10;R$ 9,14;20/02/2023
Cuscuz, queijo e presunto;5;R$ 4,57;26/02/2023
Cuscuz, queijo e presunto;8;R$ 7,32;09/02/2023
Cuscuz, queijo e presunto;9;R$ 8,23;04/02/2023
Cuscuz, queijo e presunto;7;R$ 6,40;01/01/2023
Cuscuz, queijo e presunto;8;R$ 7,32;25/02/2023
Cuscuz, queijo e presunto;1;R$ 0,91;21/03/2023
Cuscuz, queijo e presunto;3;R$ 2,74;28/03/2023
Cuscuz, queijo e presunto;5;R$ 4,57;15/01/2023
Cuscuz, queijo e presunto;4;R$ 3,66;18/01/2023
Cuscuz, queijo e presunto;8;R$ 7,32;05/01/2023
Cuscuz, queijo e presunto;6;R$ 5,49;19/02/2023
Cuscuz, queijo e presunto;2;R$ 1,83;21/01/2023
Cuscuz, queijo e presunto;3;R$ 2,74;25/01/2023
Cuscuz, queijo e presunto;2;R$ 1,83;15/03/2023
Cuscuz, queijo e presunto;3;R$ 2,74;29/03/2023
Cuscuz, queijo e presunto;2;R$ 1,83;17/01/2023
Cuscuz, queijo e presunto;5;R$ 4,57;04/01/2023
Cuscuz, queijo e presunto;1;R$ 0,91;26/02/2023
Cuscuz, queijo e presunto;4;R$ 3,66;25/03/2023
Cuscuz, queijo e presunto;1;R$ 0,91;20/01/2023
Cuscuz, queijo e presunto;2;R$ 1,83;21/01/2023
Cuscuz, queijo e presunto;4;R$ 3,66;24/02/2023
Cuscuz, queijo e presunto;4;R$ 3,66;21/02/2023
Cuscuz, queijo e presunto;7;R$ 6,40;14/02/2023
Cuscuz, queijo e presunto;6;R$ 5,49;21/03/2023
Cuscuz, queijo e presunto;4;R$ 3,66;07/01/2023
Cuscuz, queijo e presunto;2;R$ 1,83;02/03/2023
Cuscuz, queijo e presunto;4;R$ 3,66;20/01/2023
Cuscuz, queijo e presunto;8;R$ 7,32;14/01/2023
Cuscuz, queijo e presunto;8;R$ 7,32;17/02/2023
Cuscuz, queijo e presunto;10;R$ 9,14;08/02/2023
Cuscuz, queijo e presunto;8;R$ 7,32;08/01/2023
Cuscuz, queijo e presunto;10;R$ 9,14;25/03/2023
Cuscuz, queijo e presunto;1;R$ 0,91;10/01/2023
Cuscuz, queijo e presunto;10;R$ 9,14;23/02/2023
Cuscuz, queijo e presunto;9;R$ 8,23;23/02/2023
Cuscuz, queijo e presunto;4;R$ 3,66;20/01/2023
Cuscuz, queijo e presunto;9;R$ 8,23;05/02/2023
Cuscuz, queijo e presunto;6;R$ 5,49;13/02/2023
Cuscuz, queijo e presunto;5;R$ 4,57;26/01/2023
Cuscuz, queijo e presunto;2;R$ 1,83;26/01/2023
Cuscuz, queijo e presunto;3;R$ 2,74;13/01/2023
Cuscuz, queijo e presunto;6;R$ 5,49;25/01/2023
Cuscuz, queijo e presunto;5;R$ 4,57;03/02/2023
Cuscuz, queijo e presunto;10;R$ 9,14;01/01/2023
Cuscuz, queijo e presunto;10;R$ 9,14;28/03/2023
Cuscuz, queijo e presunto;3;R$ 2,74;02/01/2023
Cuscuz, queijo e presunto;4;R$ 3,66;20/02/2023
Cuscuz, queijo e presunto;5;R$ 4,57;21/03/2023
Cuscuz, queijo e presunto;3;R$ 2,74;09/01/2023
Cuscuz, queijo e presunto;7;R$ 6,40;10/01/2023
Cuscuz, queijo e presunto;1;R$ 0,91;25/02/2023
Cuscuz, queijo e presunto;4;R$ 3,66;01/01/2023
Cuscuz, queijo e presunto;1;R$ 0,91;06/01/2023
Cuscuz, queijo e presunto;7;R$ 6,40;04/02/2023
Cuscuz, queijo e presunto;10;R$ 9,14;25/02/2023
Cuscuz, queijo e presunto;6;R$ 5,49;07/01/2023
Cuscuz, queijo e presunto;1;R$ 0,91;01/03/2023
Cuscuz, queijo e presunto;3;R$ 2,74;03/03/2023
Cuscuz, queijo e presunto;8;R$ 7,32;14/01/2023
Cuscuz, queijo e presunto;7;R$ 6,40;04/02/2023
Cuscuz, queijo e presunto;5;R$ 4,57;13/01/2023
Cuscuz, queijo e presunto;3;R$ 2,74;21/03/2023
Cuscuz, queijo e presunto;9;R$ 8,23;22/01/2023
Cuscuz, queijo e presunto;10;R$ 9,14;21/02/2023
Cuscuz, queijo e presunto;3;R$ 2,74;09/03/2023
Cuscuz, queijo e presunto;1;R$ 0,91;11/02/2023
Cuscuz, queijo e presunto;3;R$ 2,74;24/01/2023
Cuscuz, queijo e presunto;8;R$ 7,32;02/02/2023
Cuscuz, queijo e presunto;3;R$ 2,74;03/03/2023
Cuscuz, queijo e presunto;5;R$ 4,57;24/03/2023
Cuscuz, queijo e presunto;5;R$ 4,57;17/03/2023
Cuscuz, queijo e presunto;9;R$ 8,23;11/02/2023
Cuscuz, queijo e presunto;8;R$ 7,32;20/02/2023
Cuscuz, queijo e presunto;7;R$ 6,40;25/02/2023
Cuscuz, queijo e presunto;4;R$ 3,66;24/02/2023
Cuscuz, queijo e presunto;6;R$ 5,49;04/02/2023
Cuscuz, queijo e presunto;1;R$ 0,91;04/03/2023
Cuscuz, queijo e presunto;1;R$ 0,91;24/01/2023
Cuscuz, queijo e presunto;5;R$ 4,57;06/01/2023
Cuscuz, queijo e presunto;3;R$ 2,74;22/01/2023
Cuscuz, queijo e presunto;2;R$ 1,83;14/02/2023
Cuscuz, queijo e presunto;7;R$ 6,40;16/02/2023
Del Valle;4;R$ 3,66;12/01/2023
Del Valle;2;R$ 1,83;17/03/2023
Del Valle;2;R$ 1,83;14/03/2023
Del Valle;7;R$ 6,40;01/02/2023
Del Valle;4;R$ 3,66;04/02/2023
Del Valle;8;R$ 7,32;09/02/2023
Del Valle;1;R$ 0,91;28/03/2023
Del Valle;5;R$ 4,57;08/02/2023
Del Valle;9;R$ 8,23;02/01/2023
Del Valle;3;R$ 2,74;14/03/2023
Del Valle;4;R$ 3,66;27/02/2023
Del Valle;7;R$ 6,40;16/03/2023
Del Valle;4;R$ 3,66;07/01/2023
Del Valle;7;R$ 6,40;04/02/2023
Del Valle;8;R$ 7,32;02/03/2023
Del Valle;3;R$ 2,74;28/02/2023
Del Valle;3;R$ 2,74;26/03/2023
Del Valle;6;R$ 5,49;16/01/2023
Del Valle;1;R$ 0,91;17/01/2023
Del Valle;9;R$ 8,23;18/01/2023
Del Valle;10;R$ 9,14;13/02/2023
Del Valle;5;R$ 4,57;13/01/2023
Del Valle;7;R$ 6,40;29/01/2023
Del Valle;4;R$ 3,66;23/03/2023
Del Valle;1;R$ 0,91;18/02/2023
Del Valle;8;R$ 7,32;03/02/2023
Del Valle;2;R$ 1,83;01/01/2023
Del Valle;8;R$ 7,32;10/03/2023
Del Valle;9;R$ 8,23;27/01/2023
Del Valle;6;R$ 5,49;02/02/2023
Del Valle;5;R$ 4,57;08/03/2023
Del Valle;3;R$ 2,74;09/03/2023
Del Valle;9;R$ 8,23;11/02/2023
Del Valle;5;R$ 4,57;27/03/2023
Del Valle;10;R$ 9,14;12/02/2023
Del Valle;1;R$ 0,91;06/02/2023
Del Valle;8;R$ 7,32;09/01/2023
Del Valle;4;R$ 3,66;30/03/2023
Del Valle;4;R$ 3,66;04/01/2023
Del Valle;3;R$ 2,74;06/03/2023
Del Valle;6;R$ 5,49;28/02/2023
Del Valle;9;R$ 8,23;07/03/2023
Del Valle;10;R$ 9,14;16/01/2023
Del Valle;8;R$ 7,32;29/01/2023
Del Valle;3;R$ 2,74;19/02/2023
Del Valle;9;R$ 8,23;23/02/2023
Del Valle;7;R$ 6,40;12/01/2023
Del Valle;3;R$ 2,74;05/03/2023
Del Valle;4;R$ 3,66;07/01/2023
Del Valle;5;R$ 4,57;26/01/2023
Del Valle;7;R$ 6,40;22/01/2023
Del Valle;9;R$ 8,23;27/03/2023
Del Valle;5;R$ 4,57;03/03/2023
Del Valle;4;R$ 3,66;05/02/2023
Del Valle;9;R$ 8,23;26/02/2023
Del Valle;8;R$ 7,32;17/01/2023
Del Valle;5;R$ 4,57;04/03/2023
Del Valle;6;R$ 5,49;12/02/2023
Del Valle;2;R$ 1,83;18/02/2023
Del Valle;1;R$ 0,91;07/03/2023
Del Valle;8;R$ 7,32;04/01/2023
Del Valle;7;R$ 6,40;21/01/2023
Del Valle;3;R$ 2,74;28/02/2023
Del Valle;9;R$ 8,23;07/02/2023
Del Valle;8;R$ 7,32;12/03/2023
Del Valle;2;R$ 1,83;31/01/2023
Del Valle;8;R$ 7,32;07/03/2023
Del Valle;8;R$ 7,32;02/01/2023
Del Valle;8;R$ 7,32;07/02/2023
Del Valle;5;R$ 4,57;24/03/2023
Del Valle;3;R$ 2,74;01/04/2023
Del Valle;10;R$ 9,14;11/03/2023
Del Valle;8;R$ 7,32;10/01/2023
Del Valle;10;R$ 9,14;19/02/2023
Del Valle;6;R$ 5,49;21/02/2023
Del Valle;9;R$ 8,23;01/02/2023
Del Valle;7;R$ 6,40;01/04/2023
Del Valle;8;R$ 7,32;19/02/2023
Del Valle;1;R$ 0,91;18/03/2023
Del Valle;3;R$ 2,74;28/02/2023
Del Valle;5;R$ 4,57;04/02/2023
Del Valle;3;R$ 2,74;24/02/2023
Del Valle;2;R$ 1,83;05/01/2023
Del Valle;1;R$ 0,91;04/02/2023
Del Valle;7;R$ 6,40;26/03/2023
Del Valle;8;R$ 7,32;01/04/2023
Del Valle;2;R$ 1,83;01/04/2023
Del Valle;7;R$ 6,40;22/03/2023
Del Valle;3;R$ 2,74;31/03/2023
Del Valle;2;R$ 1,83;25/02/2023
Chá gelado ;2;R$ 1,83;15/02/2023
Chá gelado ;1;R$ 0,91;14/01/2023
Chá gelado ;10;R$ 9,14;06/02/2023
Chá gelado ;1;R$ 0,91;22/01/2023
Chá gelado ;6;R$ 5,49;19/03/2023
Chá gelado ;10;R$ 9,14;16/02/2023
Chá gelado ;5;R$ 4,57;14/02/2023
Chá gelado ;3;R$ 2,74;09/03/2023
Chá gelado ;2;R$ 1,83;30/03/2023
Chá gelado ;5;R$ 4,57;29/03/2023
Chá gelado ;5;R$ 4,57;03/01/2023
Chá gelado ;2;R$ 1,83;11/03/2023
Chá gelado ;10;R$ 9,14;08/03/2023
Chá gelado ;5;R$ 4,57;06/02/2023
Chá gelado ;5;R$ 4,57;16/03/2023
Chá gelado ;7;R$ 6,40;19/02/2023
Chá gelado ;1;R$ 0,91;08/02/2023
Chá gelado ;10;R$ 9,14;15/02/2023
Chá gelado ;6;R$ 5,49;05/01/2023
Chá gelado ;7;R$ 6,40;25/02/2023
Chá gelado ;3;R$ 2,74;29/03/2023
Chá gelado ;7;R$ 6,40;25/02/2023
Chá gelado ;7;R$ 6,40;02/03/2023
Chá gelado ;8;R$ 7,32;30/03/2023
Chá gelado ;9;R$ 8,23;13/03/2023
Chá gelado ;9;R$ 8,23;15/03/2023
Chá gelado ;7;R$ 6,40;01/02/2023
Chá gelado ;3;R$ 2,74;04/01/2023
Chá gelado ;8;R$ 7,32;01/01/2023
Chá gelado ;7;R$ 6,40;29/01/2023
Chá gelado ;10;R$ 9,14;06/02/2023
Chá gelado ;5;R$ 4,57;26/03/2023
Chá gelado ;7;R$ 6,40;29/01/2023
Chá gelado ;1;R$ 0,91;24/03/2023
Chá gelado ;3;R$ 2,74;16/03/2023
Chá gelado ;4;R$ 3,66;14/02/2023
Chá gelado ;3;R$ 2,74;04/03/2023
Chá gelado ;5;R$ 4,57;04/03/2023
Chá gelado ;10;R$ 9,14;21/02/2023
Chá gelado ;8;R$ 7,32;02/01/2023
Chá gelado ;5;R$ 4,57;23/01/2023
Chá gelado ;1;R$ 0,91;04/03/2023
Chá gelado ;9;R$ 8,23;05/03/2023
Chá gelado ;5;R$ 4,57;08/01/2023
Chá gelado ;3;R$ 2,74;17/03/2023
Chá gelado ;7;R$ 6,40;22/01/2023
Chá gelado ;6;R$ 5,49;21/03/2023
Chá gelado ;7;R$ 6,40;22/01/2023
Chá gelado ;6;R$ 5,49;12/01/2023
Chá gelado ;2;R$ 1,83;21/03/2023
Chá gelado ;10;R$ 9,14;06/01/2023
Chá gelado ;4;R$ 3,66;19/01/2023
Chá gelado ;6;R$ 5,49;11/03/2023
Chá gelado ;5;R$ 4,57;11/01/2023
Chá gelado ;2;R$ 1,83;10/01/2023
Chá gelado ;6;R$ 5,49;20/01/2023
Chá gelado ;4;R$ 3,66;25/01/2023
Chá gelado ;6;R$ 5,49;27/03/2023
Chá gelado ;4;R$ 3,66;23/03/2023
Chá gelado ;4;R$ 3,66;14/02/2023
Chá gelado ;7;R$ 6,40;24/02/2023
Chá gelado ;1;R$ 0,91;09/01/2023
Chá gelado ;2;R$ 1,83;22/02/2023
Chá gelado ;9;R$ 8,23;22/03/2023
Chá gelado ;4;R$ 3,66;22/03/2023
Chá gelado ;6;R$ 5,49;12/03/2023
Chá gelado ;3;R$ 2,74;12/03/2023
Chá gelado ;1;R$ 0,91;25/02/2023
Chá gelado ;2;R$ 1,83;29/01/2023
Chá gelado ;1;R$ 0,91;04/01/2023
Chá gelado ;6;R$ 5,49;23/01/2023
Chá gelado ;3;R$ 2,74;03/01/2023
Chá gelado ;6;R$ 5,49;25/02/2023
Chá gelado ;7;R$ 6,40;25/02/2023
Chá gelado ;10;R$ 9,14;10/02/2023
Chá gelado ;5;R$ 4,57;21/03/2023
Chá gelado ;9;R$ 8,23;12/02/2023
Chá gelado ;9;R$ 8,23;19/01/2023
Chá gelado ;3;R$ 2,74;20/03/2023
Chá gelado ;6;R$ 5,49;21/01/2023
Chá gelado ;10;R$ 9,14;17/01/2023
Chá gelado ;6;R$ 5,49;14/03/2023
Chá gelado ;4;R$ 3,66;16/02/2023
Chá gelado ;5;R$ 4,57;28/02/2023
Chá gelado ;6;R$ 5,49;10/02/2023
Chá gelado ;4;R$ 3,66;15/02/2023
Chá gelado ;10;R$ 9,14;17/01/2023
Chá gelado ;1;R$ 0,91;06/01/2023
Chá gelado ;2;R$ 1,83;06/01/2023
Chá gelado ;9;R$ 8,23;08/01/2023
shot de limão;9;R$ 8,23;31/03/2023
